,Unnamed: 0,WH ID,Region ID,Cost,Demand,WH Cap,WH Setup Cost
4092,4092,585,6477,4.397126923076923,13,1197,1000
4093,4093,585,6489,5.5500025806451605,31,1197,1000
4094,4094,585,6500,6.674670000000001,5,1197,1000
4095,4095,585,6547,3.998665,6,1197,1000
4096,4096,585,6551,4.766886666666667,3,1197,1000
4097,4097,585,6558,4.591375833333333,60,1197,1000
4098,4098,585,6585,4.965553333333334,21,1197,1000
4099,4099,585,6628,4.62721,11,1197,1000
4100,4100,585,6637,2.7659372093023262,86,1197,1000
4101,4101,585,6652,5.279034444444445,9,1197,1000
4102,4102,585,6658,5.864346190476191,21,1197,1000
4103,4103,585,6684,5.352308666666667,15,1197,1000
4104,4104,585,6702,5.498664166666668,12,1197,1000
4105,4105,585,6747,4.947644705882354,17,1197,1000
4106,4106,585,6760,5.961898148148147,27,1197,1000
4107,4107,585,6761,5.1509975,16,1197,1000
4108,4108,585,6762,6.766885555555558,9,1197,1000
4109,4109,585,6766,4.815590143884892,139,1197,1000
4110,4110,585,6778,5.525389888888888,90,1197,1000
4111,4111,585,6791,4.709095416666667,96,1197,1000
4112,4112,585,6793,5.358187857142859,98,1197,1000
4113,4113,585,6795,5.5351083333333335,6,1197,1000
4114,4114,585,6813,3.8714794463667817,289,1197,1000
4115,4115,585,6814,5.3156164285714285,28,1197,1000
4116,4116,585,6819,3.765694251968504,127,1197,1000
4117,4117,585,6828,5.714904893617022,47,1197,1000
4118,4118,585,6885,4.783367482993199,147,1197,1000
4119,4119,585,6908,5.791182222222222,9,1197,1000
4120,4120,585,6914,4.876798,20,1197,1000
4121,4121,585,6927,3.9288266666666662,33,1197,1000
4122,4122,585,6932,5.114553333333333,24,1197,1000
4123,4123,585,6938,5.5351083333333335,6,1197,1000
4124,4124,585,6943,5.3473693269230775,104,1197,1000
4125,4125,585,6959,4.499679130434783,23,1197,1000
4126,4126,585,6980,4.8850746153846165,39,1197,1000
4127,4127,585,6987,2.839043666666667,60,1197,1000
4128,4128,585,6990,5.72716375,8,1197,1000
4129,4129,585,6994,3.937120365853659,82,1197,1000
4130,4130,585,7013,4.78638487654321,162,1197,1000
4131,4131,585,7027,5.4794469565217385,23,1197,1000
4132,4132,585,7041,3.651576938775512,49,1197,1000
4133,4133,585,7050,5.215245744680852,47,1197,1000
4134,4134,585,7058,4.333536923076924,26,1197,1000
4135,4135,585,7062,4.520165,8,1197,1000
4136,4136,585,7063,3.003977741935484,31,1197,1000
4137,4137,585,7074,4.986378571428572,7,1197,1000
4138,4138,585,7085,4.4595980000000015,20,1197,1000
4139,4139,585,7086,6.30333,1,1197,1000
4140,4140,585,7105,5.791182222222222,9,1197,1000
4141,4141,585,7115,4.092031749999999,40,1197,1000
4142,4142,585,7116,4.4242569387755095,49,1197,1000
4143,4143,585,7125,6.30333,8,1197,1000
4144,4144,585,7146,5.041665,4,1197,1000
4145,4145,585,7148,5.560916486486486,37,1197,1000
4146,4146,585,7154,4.356277741935484,31,1197,1000
4147,4147,585,7163,4.5181402,150,1197,1000
4148,4148,585,7169,4.119963157894737,57,1197,1000
4149,4149,585,7172,5.757190930232557,43,1197,1000
4150,4150,585,7193,3.5556777777777766,54,1197,1000
4151,4151,585,7200,4.58499,41,1197,1000
4152,4152,585,7218,3.998665,2,1197,1000
4153,4153,585,7295,6.30333,4,1197,1000
4154,4154,585,7297,5.5351083333333335,24,1197,1000
4155,4155,585,7304,5.381463999999999,15,1197,1000
4156,4156,585,7310,3.3847614285714287,14,1197,1000
4157,4157,585,7315,4.351050789473684,38,1197,1000
4158,4158,585,7327,6.30333,2,1197,1000
4159,4159,585,7330,5.04624,11,1197,1000
4160,4160,585,7340,4.900490434782609,23,1197,1000
4161,4161,585,7346,4.353339411764706,85,1197,1000
4162,4162,585,7352,6.30333,3,1197,1000
4163,4163,585,7354,4.766886666666667,3,1197,1000
4164,4164,585,7381,5.688752666666668,15,1197,1000
4165,4165,585,7409,5.381463999999999,10,1197,1000
4166,4166,585,7437,4.8758253735632175,348,1197,1000
4167,4167,585,7454,4.758732246376812,138,1197,1000
4168,4168,585,7487,5.036552315789472,95,1197,1000
4169,4169,585,7495,5.142467003745319,267,1197,1000
4170,4170,585,7542,4.8968925,76,1197,1000
4171,4171,585,7544,4.74787231884058,69,1197,1000
4172,4172,585,7566,2.43201070224719,356,1197,1000
4173,4173,585,7622,6.30333,1,1197,1000
4174,4174,585,7643,4.1762925000000015,68,1197,1000
4175,4175,585,7650,4.635691058201059,189,1197,1000
4176,4176,585,7675,4.760812638888889,288,1197,1000
4177,4177,585,7678,4.574846013824883,434,1197,1000
4178,4178,585,7697,4.4600157522123896,113,1197,1000
4179,4179,585,7726,5.60667009174312,109,1197,1000
4180,4180,585,7733,5.056954299516908,207,1197,1000
4181,4181,585,7741,3.5919594117647056,17,1197,1000
4182,4182,585,7784,5.045536153846154,26,1197,1000
4183,4183,585,7789,5.460327663551402,107,1197,1000
4184,4184,585,7812,6.642845454545455,11,1197,1000
4185,4185,585,7819,4.645423692307691,65,1197,1000
4186,4186,585,7824,5.006612347826087,115,1197,1000
4187,4187,585,7867,5.4117475,16,1197,1000
4188,4188,585,7882,4.766886666666667,3,1197,1000
4189,4189,585,7898,5.607368857142856,35,1197,1000
4190,4190,585,7917,5.9487661538461545,13,1197,1000
4191,4191,585,7929,5.1509975,8,1197,1000
4192,4192,585,7968,4.8850746153846165,13,1197,1000
4193,4193,585,7972,5.537606470588236,17,1197,1000
4194,4194,585,7976,4.766886666666667,3,1197,1000
4195,4195,585,7995,5.462219999999999,12,1197,1000
4196,4196,585,8004,2.4622216666666668,12,1197,1000
4197,4197,585,8019,4.979859009900991,101,1197,1000
4198,4198,585,8053,6.30333,2,1197,1000
4199,4199,585,8058,6.89933,7,1197,1000
4200,4200,585,8069,2.615866,5,1197,1000
4201,4201,585,8089,4.766886666666667,3,1197,1000
4202,4202,585,8093,5.9960413333333324,30,1197,1000
4203,4203,585,8109,4.533511269841268,63,1197,1000
4204,4204,585,8117,6.100830833333332,24,1197,1000
4205,4205,585,8122,4.986493953488372,43,1197,1000
4206,4206,585,8133,3.998665,10,1197,1000
4207,4207,585,8145,8.389330000000001,2,1197,1000
4208,4208,585,8171,5.1509975,4,1197,1000
4209,4209,585,8186,5.82466409090909,22,1197,1000
4210,4210,585,8193,5.100896086956522,23,1197,1000
4211,4211,585,8198,4.578798,35,1197,1000
4212,4212,585,8218,6.30333,4,1197,1000
4213,4213,585,8276,4.785252941176472,68,1197,1000
4214,4214,585,8309,4.058901612903226,31,1197,1000
4215,4215,585,8334,6.30333,1,1197,1000
4216,4216,585,8343,5.5351083333333335,18,1197,1000
4217,4217,585,8348,4.747924074074074,27,1197,1000
4218,4218,585,8360,5.842397,10,1197,1000
4219,4219,585,8363,4.881218461538461,65,1197,1000
4220,4220,585,8364,6.30333,1,1197,1000
4221,4221,585,8368,4.486516666666667,54,1197,1000
4222,4222,585,8376,4.5108324999999985,8,1197,1000
4223,4223,585,8428,6.30333,1,1197,1000
4224,4224,585,8447,5.09633125,8,1197,1000
4225,4225,585,8452,5.108318518518519,27,1197,1000
4226,4226,585,8467,6.30333,5,1197,1000
4227,4227,585,8471,6.30333,1,1197,1000
4228,4228,585,8487,5.761055882352943,17,1197,1000
4229,4229,585,8495,3.998665,6,1197,1000
4230,4230,585,8526,5.381463999999999,10,1197,1000
4231,4231,585,8561,5.844542727272727,11,1197,1000
4232,4232,585,8573,5.79119052631579,19,1197,1000
4233,4233,585,8585,4.923902857142857,7,1197,1000
4234,4234,585,8589,4.729402767857144,112,1197,1000
4235,4235,585,8592,6.30333,1,1197,1000
4236,4236,585,8604,6.275996875,16,1197,1000
4237,4237,585,8611,4.4742809090909095,33,1197,1000
4238,4238,585,8619,4.97489,3,1197,1000
4239,4239,585,8626,4.986378571428572,7,1197,1000
4240,4240,585,8630,5.3496128859060414,149,1197,1000
4241,4241,585,8631,5.4652699999999985,11,1197,1000
4242,4242,585,8660,5.1509975,36,1197,1000
4243,4243,585,8684,3.1818511111111114,9,1197,1000
4244,4244,585,8720,3.6145541666666654,24,1197,1000
4245,4245,585,8728,6.277604705882353,17,1197,1000
4246,4246,585,8760,6.30333,9,1197,1000
4247,4247,585,8766,5.644854285714287,21,1197,1000
4248,4248,585,8778,3.998665,2,1197,1000
4249,4249,585,8824,6.1575533333333325,3,1197,1000
4250,4250,585,8831,5.594202307692308,13,1197,1000
4251,4251,585,8836,6.30333,3,1197,1000
4252,4252,585,8838,6.30333,2,1197,1000
4253,4253,585,8848,6.30333,1,1197,1000
4254,4254,585,8858,6.30333,5,1197,1000
4255,4255,585,8875,5.0230000000000015,4,1197,1000
4256,4256,585,8881,6.30333,2,1197,1000
4257,4257,585,8885,6.30333,2,1197,1000
4258,4258,585,8897,6.073936363636364,22,1197,1000
4259,4259,585,8912,5.615313823529411,34,1197,1000
4260,4260,585,8914,6.046,1,1197,1000
4261,4261,585,8916,6.046,4,1197,1000
4262,4262,585,8923,5.416964464285713,56,1197,1000
4263,4263,585,8976,4.434148148148148,27,1197,1000
4264,4264,585,9008,5.129789473684211,38,1197,1000
4265,4265,585,9014,4.785084915254238,59,1197,1000
4266,4266,585,9043,5.869630000000001,9,1197,1000
4267,4267,585,9063,5.227222380952382,42,1197,1000
4268,4268,585,9070,7.4283350000000015,2,1197,1000
4269,4269,585,9078,4.5953333333333335,3,1197,1000
4270,4270,585,9101,5.72716375,8,1197,1000
4271,4271,585,9104,3.998665,2,1197,1000
4272,4272,585,9121,4.172498333333333,24,1197,1000
4273,4273,585,9124,6.30333,1,1197,1000
4274,4274,585,9126,3.5591428571428567,35,1197,1000
4275,4275,585,9183,3.998665,2,1197,1000
4276,4276,585,9184,3.2304433333333336,3,1197,1000
4277,4277,585,9194,5.0452596428571415,56,1197,1000
4278,4278,585,9203,6.30333,1,1197,1000
4279,4279,585,9239,5.102968181818182,22,1197,1000
4280,4280,585,9247,4.766886666666667,6,1197,1000
4281,4281,585,9253,5.000047857142858,28,1197,1000
4282,4282,585,9257,6.046,4,1197,1000
4283,4283,585,9258,6.046,1,1197,1000
4284,4284,585,9274,4.799282051282052,39,1197,1000
4285,4285,585,9288,6.046,1,1197,1000
4286,4286,585,9299,5.189876279069769,43,1197,1000
4287,4287,585,9300,5.320666666666667,6,1197,1000
4288,4288,585,9308,5.07888888888889,9,1197,1000
4289,4289,585,9314,6.046,3,1197,1000
4290,4290,585,9317,5.782119743589744,39,1197,1000
4291,4291,585,9377,6.263572727272727,22,1197,1000
4292,4292,585,9395,4.691927894736843,38,1197,1000
4293,4293,585,9420,5.0803980000000015,30,1197,1000
4294,4294,585,9432,7.13773,5,1197,1000
4295,4295,585,9450,5.5351083333333335,48,1197,1000
4296,4296,585,9469,5.205919117647058,34,1197,1000
4297,4297,585,9476,5.196067164179103,67,1197,1000
4298,4298,585,9494,6.30333,2,1197,1000
4299,4299,585,9497,6.30333,1,1197,1000
4300,4300,585,9498,6.30333,1,1197,1000
4301,4301,585,9511,6.266885833333332,12,1197,1000
4302,4302,585,9513,2.8463325,8,1197,1000
4303,4303,585,9515,5.0229605555555565,18,1197,1000
4304,4304,585,9519,3.998665,10,1197,1000
4305,4305,585,9520,4.986378571428572,7,1197,1000
4306,4306,585,9536,6.30333,2,1197,1000
4307,4307,585,9558,1.982083125,16,1197,1000
4308,4308,585,9567,3.9963003773584913,106,1197,1000
4309,4309,585,9568,4.107540625,32,1197,1000
4310,4310,585,9571,5.299997499999999,56,1197,1000
4311,4311,585,9573,5.644854285714287,7,1197,1000
4312,4312,585,9577,4.985266774193549,31,1197,1000
4313,4313,585,9588,4.9435912195121965,41,1197,1000
4314,4314,585,9606,4.915700212765958,47,1197,1000
4315,4315,585,9607,5.036747708333333,48,1197,1000
4316,4316,585,9614,4.986378571428572,14,1197,1000
4317,4317,585,9680,4.238465499999998,20,1197,1000
4318,4318,585,9725,5.5275750000000015,4,1197,1000
4319,4319,585,9726,5.462219999999999,6,1197,1000
4320,4320,585,9756,3.998665,12,1197,1000
4321,4321,585,9770,6.30333,4,1197,1000
4322,4322,585,9781,5.1509975,4,1197,1000
4323,4323,585,9806,4.264908181818182,22,1197,1000
4324,4324,585,9821,5.5351083333333335,6,1197,1000
4325,4325,585,9822,4.766886666666667,12,1197,1000
4326,4326,585,9823,3.983708913043478,46,1197,1000
4327,4327,585,9841,4.986378571428572,14,1197,1000
4328,4328,585,9856,3.40327046511628,43,1197,1000
4329,4329,585,9858,5.012717599999998,25,1197,1000
4330,4330,585,9864,6.30333,4,1197,1000
4331,4331,585,9870,6.30333,9,1197,1000
4332,4332,585,9908,5.882775,12,1197,1000
4333,4333,585,9911,3.998665,2,1197,1000
4334,4334,585,9920,4.8219146875000005,32,1197,1000
4335,4335,585,9936,6.30333,1,1197,1000
4336,4336,585,9943,4.844309333333333,45,1197,1000
4337,4337,585,9956,3.4740196875,64,1197,1000
4338,4338,585,9977,5.6009972500000025,40,1197,1000
4339,4339,585,9980,5.0069559375,32,1197,1000
4340,4340,585,9999,4.591682368421052,38,1197,1000
4341,4341,585,10000,5.381463999999999,30,1197,1000
4342,4342,585,10018,4.506442727272726,33,1197,1000
4343,4343,585,10023,4.94072,24,1197,1000
4344,4344,585,10026,6.060733684210527,19,1197,1000
4345,4345,585,10038,6.303330000000001,14,1197,1000
4346,4346,585,10046,3.317003521126761,71,1197,1000
4347,4347,585,10050,5.72716375,8,1197,1000
4348,4348,585,10060,5.311152209302327,86,1197,1000
4349,4349,585,10061,5.078323777777777,45,1197,1000
4350,4350,585,10064,5.064957889908257,109,1197,1000
4351,4351,585,10071,2.8463325,8,1197,1000
4352,4352,585,10077,5.23170676056338,71,1197,1000
4353,4353,585,10115,5.158775833333333,48,1197,1000
4354,4354,585,10126,4.7304425000000005,12,1197,1000
4355,4355,585,10137,3.8604571875,32,1197,1000
4356,4356,585,10160,5.016710344827586,87,1197,1000
4357,4357,585,10183,5.1466242,100,1197,1000
4358,4358,585,10186,4.766886666666667,6,1197,1000
4359,4359,585,10197,5.6129139583333325,48,1197,1000
4360,4360,585,10263,6.30333,1,1197,1000
4361,4361,585,10299,4.492521785714286,28,1197,1000
4362,4362,585,10304,4.32722705882353,102,1197,1000
4363,4363,585,10315,4.152309333333333,15,1197,1000
4364,4364,585,10340,5.301301739130435,23,1197,1000
4365,4365,585,10343,4.577553529411765,51,1197,1000
4366,4366,585,10349,5.003262564102563,39,1197,1000
4367,4367,585,10354,4.556609166666667,24,1197,1000
4368,4368,585,10363,5.381463999999999,5,1197,1000
4369,4369,585,10365,4.730448241758241,91,1197,1000
4370,4370,585,10392,5.0829682400000005,125,1197,1000
4371,4371,585,10395,6.037716315789473,19,1197,1000
4372,4372,585,10399,4.6993825,52,1197,1000
4373,4373,585,10416,7.693996666666667,3,1197,1000
4374,4374,585,10421,4.157554444444445,18,1197,1000
4375,4375,585,10458,3.704152564102564,117,1197,1000
4376,4376,585,10459,5.071688556701031,97,1197,1000
4377,4377,585,10468,5.179103170731708,41,1197,1000
4378,4378,585,10474,6.274174666666666,15,1197,1000
4379,4379,585,10486,5.644854285714287,7,1197,1000
4380,4380,585,10489,4.7304425000000005,12,1197,1000
4381,4381,585,10514,5.383711904761905,21,1197,1000
4382,4382,585,10521,5.3156164285714285,28,1197,1000
4383,4383,585,10527,5.5351083333333335,6,1197,1000
4384,4384,585,10547,5.014486777777779,90,1197,1000
4385,4385,585,10562,4.6051557894736845,19,1197,1000
4386,4386,585,10567,4.71420465116279,129,1197,1000
4387,4387,585,10568,5.160293195876289,97,1197,1000
4388,4388,585,10573,4.137731666666666,30,1197,1000
4389,4389,585,10581,4.4407202777777774,72,1197,1000
4390,4390,585,10607,5.270935740740741,54,1197,1000
4391,4391,585,10610,4.712727027027028,37,1197,1000
4392,4392,585,10632,5.1007436923076925,130,1197,1000
4393,4393,585,10649,5.4285946086956525,115,1197,1000
4394,4394,585,10687,6.254737777777778,9,1197,1000
4395,4395,585,10707,4.603481935483871,62,1197,1000
4396,4396,585,10723,5.0341725,168,1197,1000
4397,4397,585,10763,6.30333,1,1197,1000
4398,4398,585,10804,4.773311747572817,103,1197,1000
4399,4399,585,10811,4.697998,70,1197,1000
4400,4400,585,10816,3.884415208333333,48,1197,1000
4401,4401,585,10821,5.205900545454545,55,1197,1000
4402,4402,585,10826,4.62005083018868,265,1197,1000
4403,4403,585,10827,4.7620274444444455,90,1197,1000
4404,4404,585,10830,4.502714074074074,108,1197,1000
4405,4405,585,10834,4.235040897435899,78,1197,1000
4406,4406,585,10853,4.011484489164086,323,1197,1000
4407,4407,585,10865,5.462219999999999,6,1197,1000
4408,4408,585,10869,6.30333,1,1197,1000
4409,4409,585,10901,6.30333,3,1197,1000
4410,4410,585,10906,4.36455375,24,1197,1000
4411,4411,585,10917,4.766886666666667,3,1197,1000
4412,4412,585,10929,6.226154117647059,17,1197,1000
4413,4413,585,10956,4.169763548387096,31,1197,1000
4414,4414,585,10959,4.8009595121951225,41,1197,1000
4415,4415,585,10981,3.9314371111111113,90,1197,1000
4416,4416,585,10982,4.522800000000001,20,1197,1000
4417,4417,585,10985,6.046,7,1197,1000
4418,4418,585,11011,3.998665,2,1197,1000
4419,4419,585,11018,6.30333,20,1197,1000
4420,4420,585,11021,3.3072655,20,1197,1000
4421,4421,585,11044,5.791182222222222,9,1197,1000
4422,4422,585,11054,5.723362380952381,42,1197,1000
4423,4423,585,11057,4.920531,30,1197,1000
4424,4424,585,11076,4.693428119658121,117,1197,1000
4425,4425,585,11094,5.297353,60,1197,1000
4426,4426,585,11136,5.1711632075471705,159,1197,1000
4427,4427,585,11155,4.247320916334662,251,1197,1000
4428,4428,585,11175,4.744865714285714,91,1197,1000
4429,4429,585,11182,4.62359570247934,121,1197,1000
4430,4430,585,11192,5.2122834285714275,35,1197,1000
4431,4431,585,11195,3.9849984375,32,1197,1000
4432,4432,585,11216,4.766886666666667,6,1197,1000
4433,4433,585,11221,5.062356538461539,26,1197,1000
4434,4434,585,11230,5.320666666666667,6,1197,1000
4435,4435,585,11239,3.258,64,1197,1000
4436,4436,585,11242,5.683333333333334,12,1197,1000
4437,4437,585,11252,4.898715195530726,179,1197,1000
4438,4438,585,11260,6.046000000000001,9,1197,1000
4439,4439,585,11274,3.960666666666667,48,1197,1000
4440,4440,585,11277,6.046,4,1197,1000
4441,4441,585,11281,5.145586206896552,29,1197,1000
4442,4442,585,11282,5.001519999999998,25,1197,1000
4443,4443,585,11286,5.4525454545454535,22,1197,1000
4444,4444,585,11312,5.1922164035087714,114,1197,1000
4445,4445,585,11323,4.501741935483871,31,1197,1000
4446,4446,585,11333,4.3571760674157325,89,1197,1000
4447,4447,585,11397,4.310961082251082,231,1197,1000
4448,4448,585,11418,4.067818181818182,11,1197,1000
4449,4449,585,11426,6.046,1,1197,1000
4450,4450,585,11437,4.806656911764706,68,1197,1000
4451,4451,585,11452,6.046,1,1197,1000
4452,4452,585,11466,4.8025714285714285,14,1197,1000
4453,4453,585,11471,3.87,2,1197,1000
4454,4454,585,11482,5.4525454545454535,44,1197,1000
4455,4455,585,11495,6.046,14,1197,1000
4456,4456,585,11512,2.929882352941177,17,1197,1000
4457,4457,585,11514,5.376461538461538,13,1197,1000
4458,4458,585,11524,6.046,1,1197,1000
4459,4459,585,11532,5.1121068,25,1197,1000
4460,4460,585,11534,6.046,4,1197,1000
4461,4461,585,11542,6.046,2,1197,1000
4462,4462,585,11550,3.1446666666666667,9,1197,1000
4463,4463,585,11555,3.1446666666666667,3,1197,1000
4464,4464,585,11587,2.6983076923076927,13,1197,1000
4465,4465,585,11590,4.958,8,1197,1000
4466,4466,585,11592,6.046,4,1197,1000
4467,4467,585,11613,6.046,1,1197,1000
4468,4468,585,11618,3.1322427272727267,11,1197,1000
4469,4469,585,11623,6.046,7,1197,1000
4470,4470,585,11629,4.209882352941177,17,1197,1000
4471,4471,585,11633,4.858134,5,1197,1000
4472,4472,585,11639,6.046,1,1197,1000
4473,4473,585,11672,5.386442333333334,60,1197,1000
4474,4474,585,11683,5.1509975,4,1197,1000
4475,4475,585,11685,3.998665,10,1197,1000
4476,4476,585,11694,6.046,1,1197,1000
4477,4477,585,11701,4.0296828571428565,21,1197,1000
4478,4478,585,11708,4.779644666666667,15,1197,1000
4479,4479,585,11715,6.046,2,1197,1000
4480,4480,585,11728,6.046,2,1197,1000
4481,4481,585,11732,6.046,2,1197,1000
5972,5972,666,5098,7.0760000000000005,1,732,1000
5973,5973,666,5126,7.0760000000000005,9,732,1000
5974,5974,666,5133,7.0760000000000005,1,732,1000
5975,5975,666,5135,7.0760000000000005,3,732,1000
5976,5976,666,5138,4.385,2,732,1000
5977,5977,666,5166,3.603741935483871,31,732,1000
5978,5978,666,5244,6.046,2,732,1000
5979,5979,666,5246,6.046,1,732,1000
5980,5980,666,5255,6.046,4,732,1000
5981,5981,666,5269,4.19969696969697,66,732,1000
5982,5982,666,5272,4.533762142857143,28,732,1000
5983,5983,666,5280,6.4409528571428565,7,732,1000
5984,5984,666,5299,3.87,4,732,1000
5985,5985,666,5320,2.782,4,732,1000
5986,5986,666,5335,3.923515454545455,11,732,1000
5987,5987,666,5343,5.1756,20,732,1000
5988,5988,666,5366,6.046,3,732,1000
5989,5989,666,5367,5.041692307692308,39,732,1000
5990,5990,666,5385,4.709759672131149,61,732,1000
5991,5991,666,5392,4.9229032258064525,31,732,1000
5992,5992,666,5420,5.032427741935483,62,732,1000
5993,5993,666,5424,4.142590888888889,45,732,1000
5994,5994,666,5432,4.7319675000000005,44,732,1000
5995,5995,666,5433,5.113825483870968,155,732,1000
5996,5996,666,5434,5.070350588235295,102,732,1000
5997,5997,666,5442,4.900490434782609,23,732,1000
5998,5998,666,5461,4.540453015873017,63,732,1000
5999,5999,666,5465,6.30333,3,732,1000
6000,6000,666,5469,4.62721,11,732,1000
6001,6001,666,5477,5.062596326530612,49,732,1000
6002,6002,666,5482,3.2304433333333336,6,732,1000
6003,6003,666,5500,4.779771063829788,94,732,1000
6004,6004,666,5514,4.999681111111111,99,732,1000
6005,6005,666,5545,5.68046301369863,73,732,1000
6006,6006,666,5562,4.831888979591837,98,732,1000
6007,6007,666,5581,5.827819333333334,60,732,1000
6008,6008,666,5594,4.124374,55,732,1000
6009,6009,666,5600,6.30333,6,732,1000
6010,6010,666,5620,6.30333,2,732,1000
6011,6011,666,5647,4.8492478125,32,732,1000
6012,6012,666,5651,5.235585238095238,21,732,1000
6013,6013,666,5659,4.921919411764706,17,732,1000
6014,6014,666,5670,5.307806964285715,56,732,1000
6015,6015,666,5692,4.9986644444444455,18,732,1000
6016,6016,666,5707,5.565837200000002,25,732,1000
6017,6017,666,5730,5.650997222222222,72,732,1000
6018,6018,666,5737,6.30333,8,732,1000
6019,6019,666,5746,5.5744370212765935,94,732,1000
6020,6020,666,5749,5.126575903614458,83,732,1000
6021,6021,666,5783,4.838959672131146,61,732,1000
6022,6022,666,5792,4.6536538709677435,31,732,1000
6023,6023,666,5813,2.782,4,732,1000
6024,6024,666,5814,6.046,6,732,1000
6025,6025,666,5828,5.1756,5,732,1000
6026,6026,666,5830,3.081333571428572,14,732,1000
6027,6027,666,5837,3.507333333333334,12,732,1000
6028,6028,666,5855,4.8025714285714285,7,732,1000
6029,6029,666,5876,3.87,2,732,1000
6030,6030,666,5882,4.7404,10,732,1000
6031,6031,666,5893,5.041665,4,732,1000
6032,6032,666,5896,5.462219999999999,6,732,1000
6033,6033,666,5904,4.468667142857143,7,732,1000
6034,6034,666,5909,6.046,1,732,1000
6035,6035,666,5912,4.522800000000001,20,732,1000
6036,6036,666,5922,6.046,3,732,1000
6037,6037,666,5944,6.82483,8,732,1000
6038,6038,666,5960,4.254738888888889,9,732,1000
6039,6039,666,5965,4.9589420833333335,24,732,1000
6040,6040,666,5970,5.842397,10,732,1000
6041,6041,666,5980,5.000693260869566,46,732,1000
6042,6042,666,5981,6.084665,2,732,1000
6043,6043,666,5985,5.974092142857144,14,732,1000
6044,6044,666,5997,4.965137419354838,31,732,1000
6045,6045,666,6012,5.72716375,8,732,1000
6046,6046,666,6040,4.478167,150,732,1000
6047,6047,666,6053,6.30333,2,732,1000
6048,6048,666,6060,4.286748125,48,732,1000
6049,6049,666,6076,4.537723455882354,136,732,1000
6050,6050,666,6091,5.660838260869565,23,732,1000
6051,6051,666,6103,5.053946346153847,104,732,1000
6052,6052,666,6105,5.5351083333333335,6,732,1000
6053,6053,666,6110,6.30333,1,732,1000
6054,6054,666,6121,4.766886666666666,15,732,1000
6055,6055,666,6127,5.121179545454545,44,732,1000
6056,6056,666,6136,4.6900645,20,732,1000
6057,6057,666,6139,4.230442777777778,18,732,1000
6058,6058,666,6161,6.30333,2,732,1000
6059,6059,666,6204,4.579973333333333,27,732,1000
6060,6060,666,6226,6.30333,20,732,1000
6061,6061,666,6236,5.279066,5,732,1000
6062,6062,666,6259,5.5351083333333335,12,732,1000
6063,6063,666,6280,4.621110000000002,3,732,1000
6064,6064,666,6295,4.327902857142857,14,732,1000
6065,6065,666,6296,6.30333,4,732,1000
6066,6066,666,6301,6.1575533333333325,3,732,1000
6067,6067,666,6306,4.947644705882354,17,732,1000
6068,6068,666,6310,5.464193529411764,17,732,1000
6069,6069,666,6315,4.824734736842107,19,732,1000
6070,6070,666,6317,3.537732,5,732,1000
6071,6071,666,6322,5.239638461538462,26,732,1000
6072,6072,666,6344,5.381463999999999,10,732,1000
6073,6073,666,6345,4.4595980000000015,10,732,1000
6074,6074,666,6353,6.046,1,732,1000
6075,6075,666,6370,6.046,1,732,1000
6076,6076,666,6379,3.507333333333334,12,732,1000
6077,6077,666,6380,6.046,1,732,1000
6078,6078,666,6432,4.066223333333333,3,732,1000
6079,6079,666,6450,5.5020000000000024,8,732,1000
6080,6080,666,6452,5.320666666666667,6,732,1000
6081,6081,666,6468,5.970412857142858,21,732,1000
6082,6082,666,6477,3.915282307692308,13,732,1000
6083,6083,666,6489,5.063290322580646,31,732,1000
6084,6084,666,6500,6.046000000000001,5,732,1000
6085,6085,666,6547,3.870000000000001,6,732,1000
6086,6086,666,6551,4.5953333333333335,3,732,1000
6087,6087,666,6558,4.370900166666667,60,732,1000
6088,6088,666,6585,4.726984285714286,21,732,1000
6089,6089,666,6628,4.463454545454545,11,732,1000
6090,6090,666,6637,2.7060930232558147,86,732,1000
6091,6091,666,6652,5.07888888888889,9,732,1000
6092,6092,666,6658,5.631523809523809,21,732,1000
6093,6093,666,6684,5.069778,15,732,1000
6094,6094,666,6702,5.188389166666667,12,732,1000
6095,6095,666,6747,4.766,17,732,1000
6096,6096,666,6760,5.72362962962963,27,732,1000
6097,6097,666,6761,4.958,16,732,1000
6098,6098,666,6762,6.353185555555558,9,732,1000
6099,6099,666,6766,4.631683453237412,139,732,1000
6100,6100,666,6778,5.285392666666667,90,732,1000
6101,6101,666,6791,4.4517015625,96,732,1000
6102,6102,666,6793,5.141639489795918,98,732,1000
6103,6103,666,6795,5.320666666666667,6,732,1000
6104,6104,666,6813,3.7295963667820073,289,732,1000
6105,6105,666,6814,5.113428571428571,28,732,1000
6106,6106,666,6819,3.610451496062992,127,732,1000
6107,6107,666,6828,5.490425531914894,47,732,1000
6108,6108,666,6885,4.570947959183674,147,732,1000
6109,6109,666,6908,5.562444444444445,9,732,1000
6110,6110,666,6914,4.581667,20,732,1000
6111,6111,666,6927,3.804060606060607,33,732,1000
6112,6112,666,6932,4.8257225,24,732,1000
6113,6113,666,6938,5.320666666666667,6,732,1000
6114,6114,666,6943,5.075654038461538,104,732,1000
6115,6115,666,6959,4.34304347826087,23,732,1000
6116,6116,666,6980,4.7069230769230765,39,732,1000
6117,6117,666,6987,2.7555445,60,732,1000
6118,6118,666,6990,5.5020000000000024,8,732,1000
